user_id,full_name,state,occupation,pan_clean,pan_valid,aadhaar_clean,aadhaar_valid,date_of_birth_clean,city_clean,monthly_income_clean,signup_timestamp_clean,kyc_status_clean,risk_segment_clean
USR26500,Anjali Patla,Maharashtra,Gig Worker,AWOQE0081K,True,678390090953,True,1961-05-06 06:28:10,Mumbai,36840.0,2024-11-09 00:00:00,PENDING,MEDIUM
USR88029,Bina Nadig,Punjab,Gig Worker,VHELD4023P,True,,False,1988-05-13 21:14:00,Ludhiana,15497.0,2024-10-28 00:00:00,VERIFIED,MEDIUM
USR63689,Nitara Garde,Maharashtra,Gig Worker,YMNWM0267D,True,530250742979,True,1972-07-04 11:39:00,Mumbai,29573.0,2024-03-13 00:00:00,VERIFIED,LOW
USR11920,Aarav Arya,Punjab,Farmer,LRNHD1732,False,,False,,Ldh,,,VERIFIED,LOW
USR14215,Bimala Parmer,Tamil Nadu,Business Owner,FJBGG0575Y,True,,False,2006-11-02 00:00:00,Chennai,21662.0,2024-06-10 00:00:00,VERIFIED,MEDIUM
USR55717,Siya Sengupta,Delhi,Unemployed,JBEFS2674Q,True,,False,,Delhi,,2024-09-03 00:00:00,VERIFIED,HIGH
USR62529,Aahana Soman,Punjab,Unemployed,HVLEE8848P,True,,False,1962-05-06 17:32:00,Ludhiana,36372.0,2026-02-05 00:00:00,VERIFIED,LOW
USR45259,Frederick Nadig,Tamil Nadu,Self Employed,QTQBC6501R,True,343937657142,True,2003-02-16 00:00:00,Chennai,37835.0,,VERIFIED,MEDIUM
USR35954,Onveer Seth,West Bengal,Salaried,FNRPB4120N,True,897915501454,True,1979-08-08 16:10:59,Kolkata,18500.0,2024-09-12 17:23:40,VERIFIED,LOW
USR17080,Nathan Garg,Rajasthan,Self Employed,VKGSH7163Z,True,486161714015,True,2004-08-02 00:00:00,Jaipur,,2025-05-31 08:31:00,VERIFIED,MEDIUM
USR22348,Anya Narain,Rajasthan,Self Employed,AXZAW4888H,True,628753184610,True,1962-04-22 02:13:00,Jaipur,21742.0,2025-09-29 13:57:00,VERIFIED,MEDIUM
USR74703,Sai Mitter,Delhi,Salaried,,False,057997019163,True,,Delhi,18055.0,2025-08-03 19:14:00,VERIFIED,LOW
USR62222,Priya Vohra,West Bengal,Student,VFYKU3219Y,True,189192092241,True,1963-12-04 00:00:00,Kolkata,60127.0,2024-08-06 00:00:00,VERIFIED,LOW
USR29453,Riya Puri,Telangana,Salaried,,False,492930797717,True,1995-12-27 00:00:00,Hyderabad,16438.0,2026-03-24 17:19:30,VERIFIED,HIGH
USR16239,Krisha Ray,Maharashtra,Unemployed,RAODT6036C,True,966199636203,True,1993-11-08 13:19:00,Mumbai,45391.0,2025-02-12 00:00:00,VERIFIED,MEDIUM
USR31429,Tripti Kunda,Rajasthan,Self Employed,YJPWF6922S,True,295169524513,True,1983-08-25 00:00:00,Jaipur,16817.0,2025-04-11 00:00:00,VERIFIED,LOW
USR22125,Lohit Kar,West Bengal,Unemployed,CYTZO1848J,True,794664712406,True,1988-02-07 00:00:00,Kolkata,17164.0,2025-01-10 03:33:00,VERIFIED,MEDIUM
USR45195,Riya Nadkarni,Uttar Pradesh,Self Employed,BAWRW9694P,True,485654206052,True,1965-12-06 00:00:00,Lucknow,35374.0,2025-06-30 07:27:00,VERIFIED,LOW
USR96239,Odika Anne,Telangana,Student,STWCR7627H,True,588406875169,True,1962-12-06 05:48:00,Hyderabad,58510.0,2025-04-02 00:00:00,PENDING,LOW
USR95683,Damini Sankar,Maharashtra,Self Employed,IUUWT4519H,True,618797811467,True,1987-03-27 00:00:00,Poona,57530.0,2024-09-19 04:59:28,REJECTED,HIGH
USR41656,Manan Konda,Punjab,Business Owner,WJKOU3238J,True,822301839790,True,1974-03-05 00:00:00,Ludhiana,16726.0,2026-02-02 14:05:26,REJECTED,LOW
USR38736,Wakeeta Thaman,Punjab,Unemployed,TCGYE3324D,True,838614875863,True,,Jalandar,17334.0,2024-04-06 00:00:00,VERIFIED,LOW
USR45348,Urmi Mukhopadhyay,Telangana,Self Employed,XBJUR4122G,True,079911239057,True,2005-06-28 22:35:25,Hyderabad,33337.0,2026-03-29 00:00:00,VERIFIED,HIGH
USR54273,David B0Rde,West Bengal,Business Owner,WDPSI7995,False,158087947461,True,1985-12-31 00:00:00,Kolkata,,,VERIFIED,LOW
USR37669,Nathan Kannan,Maharashtra,Gig Worker,SBQSP9380C,True,037405917519,True,1974-08-23 04:23:28,Pune,26900.0,2025-06-29 00:00:00,VERIFIED,UNKNOWN
USR77215,Daniel Prashad,Punjab,Student,HWJPB3598L,True,,False,1973-01-26 01:50:00,Ludhiana,10381.0,2024-04-28 17:40:00,VERIFIED,MEDIUM
USR61348,Maanav Dixit,Karnataka,Gig Worker,FUHSM3518Q,True,517247065456,True,1983-03-18 00:00:00,Bangalore,26725.0,,PENDING,LOW
USR53264,Sudiksha Biswas,Punjab,Business Owner,WPNIF6951W,True,369165723184,True,2003-04-04 06:38:18,Ldh,,2025-04-01 00:00:00,VERIFIED,MEDIUM
USR13499,Imaran Singhal,Punjab,Gig Worker,NODLI6867,False,,False,1966-01-06 07:45:00,Amritsar,38017.0,2025-05-10 00:00:00,VERIFIED,MEDIUM
USR83674,Aarna Rajan,Rajasthan,Salaried,TMKKU6827X,True,018785150539,True,,Jaipur,18300.0,2024-11-21 00:00:00,VERIFIED,MEDIUM
USR78132,Onkar Saini,Punjab,Freelancer,MBLAN4670P,True,958432204331,True,1960-08-19 00:00:00,Amritsar,,2025-09-28 00:00:00,VERIFIED,HIGH
USR18065,Ekavir Narula,West Bengal,Farmer,FDLLY3836A,True,205417144814,True,1969-05-25 00:00:00,Kolkata,,2024-03-22 00:00:00,VERIFIED,MEDIUM
USR92429,Ayaan Pillai,Uttar Pradesh,Freelancer,LVLMO5618Y,True,997821000912,True,1969-03-02 00:00:00,Lucknow,26162.0,2024-04-03 00:00:00,VERIFIED,LOW
USR47189,Niharika Kala,West Bengal,Salaried,DLIUX5036N,True,555789790679,True,1993-06-16 21:40:00,Kolkata,31949.0,2025-06-01 00:00:00,PENDING,LOW
USR22020,Jasmit Nigam,Maharashtra,Business Owner,OMACU0572O,True,,False,1996-04-02 18:25:06,Mumbai,,2025-07-14 17:26:00,VERIFIED,MEDIUM
USR23882,Ekaja Baria,Maharashtra,Freelancer,FDZVP4081X,True,834109165743,True,1972-06-20 11:02:00,Poona,26130.0,,VERIFIED,LOW
USR46487,Orinder Bajwa,Karnataka,Business Owner,GSNTI0525,False,981265645314,True,1962-08-14 01:28:00,Bangalore,24206.0,2026-02-01 00:00:00,VERIFIED,LOW
USR25411,Ubika Rajagopalan,Karnataka,Gig Worker,WOURU8348V,True,917587446566,True,1994-11-14 05:08:54,Bangalore,30872.0,2025-12-31 00:00:00,REJECTED,MEDIUM
USR10222,Tamanna Chand,Punjab,Student,BRILX4429G,True,641938173349,True,1988-03-16 00:00:00,Amritsar,38181.0,2025-04-12 05:18:46,VERIFIED,LOW
USR46963,Rudra Narasimhan,Delhi,Retired,CYAPV0618S,True,925423541887,True,2000-07-02 00:00:00,Delhi,,2025-01-02 00:00:00,REJECTED,LOW
USR52558,Gaurav Sabharwal,Delhi,Unemployed,BQJNQ5841W,True,026650582492,True,2002-11-07 00:38:54,Delhi,,2024-05-04 00:00:00,PENDING,LOW
USR68041,Siddharth Mane,Karnataka,Gig Worker,CXFWX5327O,True,574821470175,True,1966-03-08 00:00:00,Bangalore,53939.0,2024-06-07 00:00:00,VERIFIED,LOW
USR51859,Lucky Chopra,Uttar Pradesh,Salaried,BCXXU5509A,True,260753742415,True,1978-09-15 15:02:25,Lucknow,14800.0,2024-10-21 22:13:00,VERIFIED,HIGH
USR71356,Charles Ranganathan,West Bengal,Salaried,MPRNU4156V,True,155657590101,True,2005-12-18 22:52:45,Kolkata,29305.0,2025-02-07 01:34:23,VERIFIED,LOW
USR18783,Ladli Bora,West Bengal,Unemployed,TIKZY1269X,True,880203601636,True,2006-06-10 10:39:00,Kolkata,12414.0,2025-06-16 04:38:14,VERIFIED,MEDIUM
USR85185,Krishna Chana,Maharashtra,Student,AKQTI1668M,True,123850452712,True,2006-09-04 00:00:00,Poona,32148.0,2025-04-30 00:00:00,VERIFIED,LOW
USR53394,Lakshit Hari,Maharashtra,Salaried,XKMXV1916E,True,808966164826,True,1980-12-14 22:02:02,Mumbai,11668.0,2025-03-13 22:33:00,VERIFIED,LOW
USR80517,Hemang Dhawan,Rajasthan,Business Owner,VXZUA3843Z,True,,False,1995-06-04 00:00:00,Jaipur,19218.0,2024-10-28 22:09:50,VERIFIED,HIGH
USR99981,Chaman Ramesh,West Bengal,Self Employed,XFZDX4839C,True,634842012859,True,2001-06-13 13:11:00,Kolkata,26570.0,2026-01-31 00:00:00,VERIFIED,LOW
USR31051,Anmol Saraf,Delhi,Salaried,FFVVE3445V,True,,False,1961-12-02 02:33:49,Delhi,25501.0,2026-03-14 00:00:00,VERIFIED,LOW
USR10780,Advik Muni,Rajasthan,Unemployed,XLLUD5548C,True,128886660910,True,,Jaipur,12121.0,2024-11-13 04:26:00,PENDING,LOW
USR15953,Faraj Salvi,Maharashtra,Business Owner,YGRHL6893K,True,946025763068,True,2000-01-20 16:57:14,Pune,38552.0,2025-06-13 05:30:03,VERIFIED,UNKNOWN
USR64105,Andrewahuja,Telangana,Self Employed,QMWXQ1787D,True,,False,1988-08-08 00:00:00,Hyderabad,24238.0,2024-04-24 16:58:00,VERIFIED,HIGH
USR62376,Atharv Bhardwaj,Rajasthan,Business Owner,ARJLZ5464A,True,791590735070,True,1994-08-01 00:00:00,Jaipur,57133.0,2025-04-14 00:00:00,VERIFIED,LOW
USR95919,Ishwar Mani,Punjab,Business Owner,TQYBR8513S,True,116098756774,True,1967-08-07 16:39:41,Jalandhar,76138.0,2025-08-24 00:00:00,VERIFIED,LOW
USR73845,Wishi Bajwa,Punjab,Student,HIVLZ5123K,True,754681706759,True,1987-12-01 00:00:00,Ludhiana,11595.0,,VERIFIED,HIGH
USR44465,Hemani Pant,Tamil Nadu,Gig Worker,RNITO1939G,True,,False,1979-12-03 00:00:00,Chennai,15789.0,,VERIFIED,LOW
USR13878,Robert Sastry,Punjab,Business Owner,DUUHY5346B,True,,False,1964-07-05 14:13:26,Amritsar,39642.0,2025-11-01 00:00:00,VERIFIED,LOW
USR43326,Aayush Mammen,Maharashtra,Unemployed,HPKAJ2089C,True,002655431544,True,,Mumbai,32782.0,2024-10-21 03:05:37,PENDING,LOW
USR66466,Neha Mishra,Punjab,Business Owner,PRMYD8217V,True,799756407352,True,1983-06-06 00:00:00,Ludhiana,32235.0,2024-07-28 00:00:00,PENDING,LOW
USR41128,Saumya Barad,Telangana,Freelancer,EBHXB4703M,True,109499623299,True,1995-04-29 06:59:45,Hyderabad,17725.0,2025-10-31 16:38:48,VERIFIED,MEDIUM
USR96649,Ijaya Karnik,Tamil Nadu,Freelancer,VRIQN6502B,True,765005504873,True,1970-07-09 00:00:00,Chennai,24917.0,2025-12-15 00:00:00,VERIFIED,HIGH
USR63242,Manthan Manne,Maharashtra,Salaried,FSCFH4209S,True,,False,2001-07-30 00:00:00,Mumbai,13358.0,2025-03-10 00:00:00,PENDING,MEDIUM
USR63352,Nihal Kulkarni,Punjab,Retired,ARHRB7490J,True,,False,1970-08-03 00:00:00,Ldh,17305.0,2025-01-19 00:00:00,VERIFIED,LOW
USR96597,Arunima Basak,West Bengal,Freelancer,VEMYZ4071G,True,355972031685,True,1970-11-27 00:00:00,Kolkata,58200.0,2025-10-28 00:00:00,VERIFIED,LOW
USR36832,Ucchal Gopal,Uttar Pradesh,Student,QNKPL2509D,True,,False,2004-01-19 00:00:00,Lucknow,23905.0,2025-06-22 00:00:00,VERIFIED,LOW
USR14491,Alexander Arora,Rajasthan,Unemployed,JAWHM9017,False,021521127536,True,2002-11-02 00:00:00,Jaipur,109093.0,2024-03-18 18:38:00,PENDING,MEDIUM
USR24879,Lipika Varghese,Uttar Pradesh,Salaried,RJBML6342L,True,,False,1962-08-28 00:00:00,Lucknow,10534.0,2024-09-27 17:14:00,VERIFIED,LOW
USR67348,Nachiket Daya1,Punjab,Business Owner,XHSIJ4646S,True,,False,,Ludhiana,27706.0,2025-11-18 00:00:00,VERIFIED,MEDIUM
USR86757,Lipika Kurian,Karnataka,Unemployed,AKCJW2910E,True,617763298638,True,1977-05-29 00:00:00,Bangalore,,2024-01-28 00:00:00,VERIFIED,HIGH
USR98500,Guneet Chana,West Bengal,Gig Worker,AVUQN1338T,True,672443909006,True,1961-02-17 15:14:48,Kolkata,31183.0,2024-03-06 09:07:00,VERIFIED,MEDIUM
USR60998,Tara Kakar,Uttar Pradesh,Student,EDDJZ8364Y,True,,False,1983-08-27 00:00:00,Lucknow,23130.0,2024-10-04 03:01:11,VERIFIED,LOW
USR46116,Naksh Sangha,Rajasthan,Unemployed,WOKUB2875J,True,054943090942,True,2000-10-24 00:00:00,Jaipur,114871.0,2024-09-17 18:07:00,VERIFIED,LOW
USR44448,Meghanagole,Uttar Pradesh,Gig Worker,APNSL5612K,True,382413668350,True,1979-12-24 19:12:52,Lucknow,100800.0,2025-10-21 21:30:43,VERIFIED,MEDIUM
USR24228,M0Hammed Kashyap,Punjab,Gig Worker,AZHMW4335V,True,477608797358,True,1971-06-04 00:00:00,Amritsar,35617.0,2024-07-25 00:00:00,VERIFIED,LOW
USR78174,Amruta Comar,Karnataka,Gig Worker,IPWSB9475X,True,673738058347,True,1990-04-24 00:00:00,Bangalore,25576.0,2025-02-12 00:00:00,VERIFIED,HIGH
USR74952,Charan Comar,Tamil Nadu,Salaried,PACHU6681Y,True,364042062315,True,1970-05-06 00:00:00,Chennai,,2026-03-29 15:46:05,VERIFIED,LOW
USR91722,Anjali Garde,Rajasthan,Freelancer,UIFJR1118Y,True,,False,1968-06-27 07:14:00,Jaipur,14612.0,2025-06-29 00:00:00,VERIFIED,MEDIUM
USR42271,Tanveer Ramaswamy,Punjab,Freelancer,NABMI4572E,True,,False,1967-11-22 03:14:00,Ludhiana,57612.0,2026-01-14 00:00:00,VERIFIED,MEDIUM
USR77838,Reyansh Sridhar,Punjab,Freelancer,QORCH4893T,True,857573317257,True,1994-11-22 05:08:00,Ludhiana,24267.0,,PENDING,MEDIUM
USR54214,Urvashi Majumdar,Punjab,Salaried,NXOMB9380B,True,549603018118,True,1968-08-04 09:58:00,Amritsar,7738.0,2025-06-08 00:00:00,PENDING,UNKNOWN
USR89104,Yashvi Pandya,Tamil Nadu,Freelancer,BRSKL3527S,True,464476471207,True,1992-09-11 02:10:58,Chennai,32489.0,2024-12-26 00:00:00,VERIFIED,LOW
USR63400,Anusha Mital,Maharashtra,Retired,OQKBW0950Q,True,978728363475,True,1986-02-20 16:11:53,Poona,21600.0,2025-08-17 00:00:00,VERIFIED,MEDIUM
USR99953,Arunima Dugal,Maharashtra,Business Owner,NZISD0168R,True,904589586860,True,1998-09-29 00:00:00,Mumbai,49045.0,2024-02-21 00:00:00,VERIFIED,LOW
USR26805,Amol Tiwari,Uttar Pradesh,Freelancer,JRMWQ8917M,True,594696677844,True,2000-05-27 00:00:00,Lucknow,25831.0,2024-06-25 00:00:00,VERIFIED,LOW
USR15656,Nirja Raghavan,Delhi,Unemployed,COHRB8630B,True,247396609087,True,1964-06-18 00:00:00,Delhi,36300.0,2025-07-13 00:00:00,VERIFIED,LOW
USR39964,Pratyush Kar,Telangana,Farmer,,False,949621311742,True,1962-04-26 00:00:00,Hyderabad,40816.0,2026-01-28 00:00:00,VERIFIED,LOW
USR95032,Varsha Goda,Rajasthan,Gig Worker,DESZI2538Z,True,110926139722,True,2004-10-31 00:00:00,Jaipur,32613.0,2024-09-15 07:54:00,VERIFIED,LOW
USR34821,Osha Wagle,Uttar Pradesh,Gig Worker,IXNJK0256C,True,087015682997,True,,Lucknow,20365.0,,VERIFIED,MEDIUM
USR85088,Qabilkumer,West Bengal,Student,,False,270580841570,True,1988-12-23 00:00:00,Kolkata,29345.0,2025-01-28 22:03:23,VERIFIED,LOW
USR82622,Reyansh Mallick,Telangana,Self Employed,ALZTH6639M,True,533471745545,True,1967-04-14 00:00:00,Hyderabad,43051.0,2025-03-13 00:00:00,VERIFIED,LOW
USR29094,Urvi Narula,Punjab,Farmer,XQVUE0947F,True,,False,1992-07-01 00:00:00,Ludhiana,22281.0,2025-12-06 13:38:19,VERIFIED,MEDIUM
USR57478,Ria Sule,Tamil Nadu,Business Owner,PAYSC7027V,True,,False,2003-08-09 16:26:23,Chennai,24886.0,2025-03-25 15:41:00,VERIFIED,LOW
USR62475,Azad Patel,Uttar Pradesh,Freelancer,RDUHD3674M,True,519424156163,True,1996-04-22 00:00:00,Lko,51154.0,2025-10-09 00:00:00,VERIFIED,LOW
USR84274,Jagrati Bajaj,Maharashtra,Gig Worker,SMHPL7143C,True,973175869672,True,1983-03-09 00:00:00,Mumbai,22968.0,2026-02-23 00:00:00,VERIFIED,LOW
USR68252,Faris Nayak,Maharashtra,Salaried,JNGNL7270C,True,,False,1971-04-29 00:00:00,Pune,21675.0,2025-02-14 17:19:34,VERIFIED,LOW
USR92485,Hiral Rau,Punjab,Unemployed,NSNNL5767X,True,691091408865,True,1970-07-22 00:00:00,Amritsar,22697.0,2025-06-15 00:00:00,VERIFIED,LOW
USR52751,Ria Kota,Delhi,Freelancer,JGEGD7876C,True,,False,1991-10-13 00:00:00,Delhi,12989.0,2024-04-10 01:58:32,VERIFIED,LOW
USR55426,Ba1Endra Kant,Telangana,Gig Worker,YMXNA1381B,True,889212692835,True,,Hyderabad,68121.0,2025-07-03 23:35:00,VERIFIED,LOW
USR11921,Samaksh Yadav,Delhi,Gig Worker,WYDFB4981N,True,016086099972,True,1974-10-25 00:00:00,Delhi,70646.0,2025-12-29 09:36:00,VERIFIED,MEDIUM
USR14713,Neelimaom,West Bengal,Self Employed,SYTQM2355D,True,880107897710,True,1991-02-14 00:00:00,Kolkata,27375.0,2024-04-02 00:00:00,VERIFIED,MEDIUM
USR14395,Ekanta Das,Karnataka,Self Employed,GVNTS7525R,True,851357246122,True,1985-12-01 22:16:00,Bangalore,,,REJECTED,LOW
USR59391,Zaid Savant,West Bengal,Salaried,JWMWI6539I,True,,False,1990-03-15 00:00:00,Kolkata,17485.0,2025-05-25 16:21:07,VERIFIED,LOW
USR43675,Naveen Mallick,Punjab,Gig Worker,TNAPD8603I,True,,False,1980-10-24 00:00:00,Amritsar,25600.0,2024-11-29 07:58:42,VERIFIED,LOW
USR71722,Waida Wason,Maharashtra,Unemployed,CWOOK0763N,True,782995404577,True,1985-04-04 20:14:03,Poona,13372.0,2024-10-29 14:55:24,PENDING,LOW
USR91255,Kamala Dhawan,Tamil Nadu,Business Owner,ZZENJ0699I,True,983367580455,True,1971-10-25 00:00:00,Chennai,9186.0,2026-01-03 00:00:00,REJECTED,LOW
USR69437,Balendra Dutta,Punjab,Business Owner,SYWAY1547B,True,003112493943,True,1998-11-15 03:06:00,Ludhiana,66478.0,2024-01-13 23:47:11,VERIFIED,LOW
USR30642,Vaishnavi Goyal,Telangana,Unemployed,OZPHR5715B,True,101753334845,True,1989-03-28 00:00:00,Hyderabad,35009.0,2024-11-30 19:45:44,VERIFIED,LOW
USR50441,Mohammed Agarwal,Delhi,Student,YDFHV6972U,True,621830383134,True,2001-10-05 00:00:00,Delhi,43294.0,2024-11-16 10:57:01,VERIFIED,UNKNOWN
USR28613,Owen Narula,Punjab,Freelancer,LEVFE1475I,True,,False,2002-05-15 10:30:38,Jalandhar,15611.0,2024-04-24 00:00:00,VERIFIED,LOW
USR70325,Gaurav Narayanan,Karnataka,Farmer,ZKOWI7991F,True,006518046005,True,1973-12-12 00:00:00,Bangalore,12921.0,2024-04-22 00:00:00,VERIFIED,MEDIUM
USR61538,Harrison Gara,Tamil Nadu,Freelancer,RHQNF2414F,True,286253242091,True,1982-05-30 13:20:00,Chennai,61909.0,,VERIFIED,LOW
USR86791,Krishnawalla,Rajasthan,Retired,QEICV5514L,True,994281147084,True,1969-03-24 04:52:46,Jaipur,11270.0,2025-03-01 00:00:00,PENDING,LOW
USR18104,Geetika Suresh,Maharashtra,Unemployed,LCERM9863W,True,473082880686,True,1978-11-15 00:00:00,Pune,21530.0,2024-09-18 05:48:00,REJECTED,LOW
USR32036,Omkaar Khanna,Tamil Nadu,Salaried,MSROG2974S,True,462801302277,True,,Chennai,21872.0,2024-03-17 10:31:51,VERIFIED,LOW
USR66021,Yahvi Bajaj,Delhi,Student,,False,632935209279,True,1995-02-01 00:00:00,Delhi,21490.0,2024-12-03 00:00:00,VERIFIED,LOW
USR40282,Priya Batra,Karnataka,Salaried,OMKRR0428G,True,666512851982,True,1993-09-10 00:00:00,Bangalore,23911.0,2024-03-19 00:00:00,VERIFIED,MEDIUM
USR82922,Hiral Karnik,Punjab,Retired,PFJKJ2782G,True,,False,1983-05-30 00:00:00,Jalandhar,26312.0,2026-03-13 00:00:00,VERIFIED,LOW
USR33853,Nimrat Thakur,Punjab,Salaried,OHKSG9303N,True,946628417890,True,,Jalandhar,,2024-06-02 00:00:00,VERIFIED,LOW
USR92691,Eiravatikuruvilla,Tamil Nadu,Farmer,SSVAX2543S,True,354227610451,True,1988-06-02 00:00:00,Chennai,31969.0,2024-08-11 15:24:00,VERIFIED,MEDIUM
USR62432,Tanay Purohit,Karnataka,Freelancer,HTZNK5231B,True,087670842742,True,,Bangalore,18546.0,2024-02-20 00:00:00,VERIFIED,LOW
USR11015,Vasudha Sani,Punjab,Retired,GCVIQ8936P,True,,False,2003-02-01 16:18:00,Jalandar,24323.0,2024-06-30 00:00:00,VERIFIED,LOW
USR19889,Oscar Purohit,Tamil Nadu,Student,VYKQG2607,False,346912777125,True,1994-05-08 00:00:00,Chennai,56846.0,2025-10-12 00:00:00,VERIFIED,LOW
USR77237,Warinder Pandya,West Bengal,Unemployed,IAIMQ7142N,True,,False,1964-10-22 00:00:00,Kolkata,54097.0,2024-09-12 00:00:00,VERIFIED,LOW
USR48504,Quincy Mani,Punjab,Unemployed,VKEZR2465I,True,791229409233,True,1965-04-29 00:00:00,Ludhiana,16657.0,2026-01-17 01:54:00,REJECTED,LOW
USR24155,Rehaan Kari,Maharashtra,Farmer,KJSJY4152N,True,249382180102,True,1966-03-16 00:00:00,Mumbai,21861.0,2025-09-27 00:00:00,VERIFIED,LOW
USR18110,Ishani Gandhi,Rajasthan,Farmer,NKGPP7338F,True,670877226540,True,1961-08-26 00:00:00,Jaipur,44935.0,2024-05-08 21:36:40,VERIFIED,MEDIUM
USR39393,Chandanikalita,Rajasthan,Gig Worker,OJXZF7235I,True,107574766786,True,1967-01-09 06:01:00,Jaipur,31800.0,2025-05-09 01:19:00,VERIFIED,LOW
USR72259,Tejas Shan,Telangana,Gig Worker,QRSGU0235Q,True,719769776716,True,1967-09-15 00:00:00,Hyderabad,23600.0,2024-09-01 00:00:00,VERIFIED,LOW
USR50756,Ekavir Deo,Delhi,Self Employed,LYBCH1047M,True,085956711068,True,1972-12-10 20:35:00,Delhi,21855.0,,PENDING,LOW
USR36707,Bahadurjit Parmer,Tamil Nadu,Self Employed,GTSNC5771V,True,,False,2005-01-28 00:00:00,Chennai,16330.0,2024-12-11 00:41:00,PENDING,MEDIUM
USR47096,Charles Dyal,Maharashtra,Freelancer,WCSNK2182K,True,124287434646,True,1992-02-07 00:00:00,Poona,53661.0,2024-05-17 20:49:00,VERIFIED,LOW
USR64156,Samar Vohra,Maharashtra,Freelancer,IOYJZ1997C,True,517245007005,True,,Pune,,2025-01-19 00:00:00,VERIFIED,LOW
USR12520,Ojasvi Ben,Uttar Pradesh,Freelancer,JYNXR7664X,True,165078292941,True,2003-06-12 08:34:31,Lko,,2025-01-11 00:00:00,VERIFIED,HIGH
USR37047,Balendra Randhawa,Punjab,Student,FDCYW5941I,True,,False,1981-05-17 00:00:00,Jalandar,31121.0,,VERIFIED,LOW
USR23228,Aarnavganesh,Maharashtra,Salaried,QABZM2795S,True,258967886401,True,1965-10-04 00:00:00,Mumbai,34595.0,2024-04-30 00:00:00,VERIFIED,LOW
USR92052,Qabil Nagy,West Bengal,Salaried,HDIFM6651D,True,,False,1970-05-20 23:52:25,Kolkata,17455.0,2025-04-21 00:00:00,VERIFIED,LOW
USR68897,Jairaj Halder,Punjab,Farmer,TPBMB7935V,True,408840740557,True,1988-12-06 00:45:00,Jalandhar,30383.0,,VERIFIED,LOW
USR73919,Aashi Dave,West Bengal,Unemployed,DESTC8332M,True,241808248377,True,1973-06-18 00:46:19,Kolkata,14844.0,2024-12-12 00:00:00,VERIFIED,MEDIUM
USR52536,Abeer Mallick,Telangana,Business Owner,MEOGP6410B,True,967706178936,True,1964-03-15 00:00:00,Hyderabad,20000.0,,PENDING,MEDIUM
USR26457,Gabriel Madan,Punjab,Student,CBHHV3375L,True,,False,1969-06-27 00:00:00,Jalandhar,24445.0,2024-04-05 20:07:00,VERIFIED,MEDIUM
USR56702,Kabir Mukhopadhyay,Punjab,Farmer,RDLJV7392E,True,026313156641,True,1998-02-28 00:00:00,Jalandhar,40693.0,2025-06-29 00:31:00,VERIFIED,LOW
USR24011,Osha Saran,Maharashtra,Freelancer,BTPVF7403,False,800267821441,True,,Mumbai,71901.0,2024-07-02 00:52:32,VERIFIED,LOW
USR71678,Andrew Dhawan,Maharashtra,Freelancer,MIPIE6536L,True,575904507370,True,1995-02-27 00:00:00,Mumbai,11102.0,2025-10-27 00:36:59,REJECTED,MEDIUM
USR32276,Hredhaan Badami,Punjab,Self Employed,FQYOZ6534M,True,942705513051,True,1967-05-30 08:27:54,Ldh,30178.0,,VERIFIED,MEDIUM
USR42341,Upkaar Sabharwal,West Bengal,Gig Worker,,False,,False,1965-06-27 00:00:00,Kolkata,46426.0,2025-01-03 00:00:00,REJECTED,LOW
USR33104,Daksha Ganesh,Punjab,Unemployed,,False,930438262320,True,1967-02-11 00:00:00,Ludhiana,28291.0,2025-07-11 00:00:00,VERIFIED,LOW
USR63215,Priya Vohra,Delhi,Self Employed,RCYLV1920K,True,064371118749,True,1997-08-11 01:54:47,Delhi,24661.0,2024-02-29 00:00:00,PENDING,LOW
USR81967,Siya Reddy,Karnataka,Gig Worker,OMFWY7631J,True,200216749828,True,1973-07-18 01:48:00,Bangalore,30800.0,2025-05-02 00:00:00,VERIFIED,MEDIUM
USR94649,Om Minhas,Rajasthan,Farmer,OPJOK9542,False,273144300299,True,1980-09-05 20:13:38,Jaipur,38958.0,,VERIFIED,LOW
USR18324,Hemangini Setty,Uttar Pradesh,Salaried,IJQMB5558Z,True,588387602841,True,,Lko,39284.0,2025-06-03 00:00:00,VERIFIED,MEDIUM
USR76955,Pavani Baria,Punjab,Student,FTGAY7356W,True,801422278892,True,1977-04-07 20:51:00,Jalandar,45185.0,2025-12-27 00:00:00,PENDING,HIGH
USR99865,Triveni Kashyap,Maharashtra,Self Employed,TCWSG3807F,True,056836327291,True,1988-12-26 16:35:55,Mumbai,8959.0,2024-06-18 00:00:00,VERIFIED,LOW
USR94884,Guneet Ram,Tamil Nadu,Retired,KCIKE1627Y,True,,False,1967-05-20 00:00:00,Chennai,62098.0,,REJECTED,LOW
USR70205,Inaya Kala,Karnataka,Student,HQHRW6295Q,True,211788304909,True,1968-04-13 00:00:00,Bangalore,28029.0,2024-06-20 00:00:00,VERIFIED,LOW
USR56028,Nathaniel Nayak,Tamil Nadu,Student,HZZKC2723Z,True,,False,1981-09-27 09:11:19,Chennai,26282.0,2024-04-16 05:46:00,VERIFIED,LOW
USR25364,Anmol Dasgupta,Punjab,Business Owner,WMUQJ6272,False,,False,2007-10-27 00:00:00,Ludhiana,10154.0,2025-09-02 23:10:34,VERIFIED,MEDIUM
